origin_date,actual,ar1_forecast,reg_forecast,combo_forecast,ar1_error,reg_error,combo_error
2025-02-21,18.1741,18.310222432633484,18.415347207117296,18.36278481987539,-0.1361224326334849,-0.24124720711729708,-0.18868481987539099
2025-02-28,18.1883,18.484686690169262,18.421687528109818,18.45318710913954,-0.29638669016926045,-0.2333875281098159,-0.26488710913953994
2025-03-07,19.0919,18.058736572012712,18.295552668349192,18.177144620180954,1.0331634279872866,0.7963473316508072,0.9147553798190451
2025-03-14,19.3565,18.1758441932767,18.240802859851627,18.208323526564165,1.1806558067233013,1.1156971401483737,1.1481764734358357
2025-03-21,18.8727,18.152058552933546,18.220850265284476,18.18645440910901,0.720641447066452,0.6518497347155225,0.6862455908909872
2025-03-28,18.8032,18.1662995805475,18.268661899155752,18.217480739851624,0.6369004194525019,0.534538100844248,0.5857192601483767
2025-04-04,18.473,19.070461817872662,19.27859999337862,19.17453090562564,-0.597461817872663,-0.8055999933786211,-0.701530905625642
2025-04-11,18.1779,19.3353497199152,19.54753555013797,19.441442635026583,-1.1574497199151992,-1.3696355501379678,-1.2635426350265817
2025-04-18,18.0516,18.851011917774315,18.91598409848505,18.883498008129685,-0.7994119177743144,-0.8643840984850506,-0.8318980081296843
2025-04-25,17.9148,18.781475926782292,18.74977919784664,18.765627562314464,-0.8666759267822925,-0.8349791978466392,-0.8508275623144641
2025-05-02,17.8463,18.45099066143399,18.436663619528577,18.443827140481282,-0.6046906614339917,-0.5903636195285777,-0.597527140481283
2025-05-09,17.7727,18.155681978868493,18.34417404998878,18.249928014428637,-0.38298197886849294,-0.5714740499887796,-0.47722801442863627
2025-05-16,17.9451,18.029330324883936,17.849608664501798,17.939469494692865,-0.08423032488393645,0.09549133549820255,0.0056305053071348254
2025-05-23,18.028,17.892480996457337,18.129636706204945,18.011058851331143,0.13551900354266166,-0.10163670620494614,0.016941148668855988
2025-05-30,17.8626,17.823977541542547,16.91765282700049,17.37081518427152,0.03862245845745349,0.9449471729995089,0.49178481572847943
2025-06-06,17.5669,17.75037450177243,18.678474188399253,18.214424345085842,-0.1834745017724302,-1.1115741883992527,-0.6475243450858414
2025-06-13,17.8262,17.922877591639015,18.053736748682372,17.988307170160695,-0.09667759163901479,-0.22753674868237184,-0.1621071701606951
2025-06-20,17.6783,18.005850629693555,17.9986729479048,18.002261788799178,-0.32755062969355464,-0.32037294790480075,-0.3239617887991777
2025-06-27,17.7393,17.840390449238804,17.759085918772712,17.799738184005758,-0.10109044923880361,-0.019785918772711852,-0.060438184005757734
2025-07-04,18.2913,17.54118586888847,17.64495549512663,17.59307068200755,0.7501141311115305,0.6463445048733689,0.6982293179924497
2025-07-11,17.7139,17.80398809253984,17.857163440385648,17.830575766462744,-0.0900880925398404,-0.14326344038564898,-0.11667576646274469
2025-07-18,17.542,17.656055936559575,17.709119496185917,17.682587716372744,-0.11405593655957347,-0.16711949618591504,-0.14058771637274248
2025-07-25,17.6679,17.717107753688083,17.720702013996966,17.718904883842526,-0.0492077536880835,-0.052802013996966934,-0.051004883842526993
2025-08-01,17.7493,18.26932572602972,18.28615908984164,18.27774240793568,-0.5200257260297185,-0.5368590898416379,-0.5284424079356782
2025-08-08,17.6962,17.691568828924225,17.765478183846806,17.728523506385514,0.0046311710757755975,-0.06927818384680506,-0.03232350638551296
2025-08-15,17.4027,17.51627863687683,17.542681145434788,17.52947989115581,-0.11357863687683079,-0.13998114543478835,-0.12677989115580957
2025-08-22,17.328,17.64560224878472,17.63990883029939,17.642755539542055,-0.3176022487847199,-0.31190883029939087,-0.3147555395420554
2025-08-29,17.4483,17.727057978688304,17.839732336027968,17.783395157358136,-0.2787579786883043,-0.3914323360279681,-0.3350951573581362
2025-09-05,17.2491,17.67397095465289,17.78073092252623,17.72735093858956,-0.42487095465289215,-0.531630922526233,-0.4782509385895608
2025-09-12,17.2245,17.37714876305373,17.46218338479047,17.4196660739221,-0.15264876305372965,-0.23768338479047202,-0.1951660739221026
2025-09-19,17.4711,17.30252378082161,17.369259055240136,17.335891418030872,0.16857621917839083,0.10184094475986427,0.13520858196912755
2025-09-26,17.3507,17.4227755157386,17.503854236548605,17.463314876143603,-0.07207551573860016,-0.15315423654860538,-0.11261487614360277
2025-10-03,17.3066,17.223722930755773,17.351138920167305,17.28743092546154,0.08287706924422622,-0.04453892016730521,0.019169074538460507
2025-10-10,17.3809,17.199169888306542,17.348951086429025,17.274060487367784,0.18173011169345799,0.03194891357097518,0.10683951263221658
2025-10-17,17.1141,17.44562219082713,17.594928534208982,17.520275362518056,-0.33152219082712975,-0.48082853420898175,-0.40617536251805575
2025-10-24,17.2863,17.325322774225818,17.217728402680507,17.271525588453162,-0.0390227742258169,0.0685715973194938,0.01477441154683845
2025-10-31,17.1635,17.281281403161607,17.326084145303213,17.30368277423241,-0.11778140316160801,-0.16258414530321375,-0.14018277423241088
2025-11-07,16.9318,17.355559618881415,17.392544890284046,17.37405225458273,-0.4237596188814159,-0.4607448902840474,-0.4422522545827299
2025-11-14,16.8368,17.088964935490786,17.20362504454331,17.146294990017047,-0.2521649354907858,-0.3668250445433081,-0.30949499001704694
2025-11-21,16.7606,17.26105523700187,17.30358619262192,17.282320714811895,-0.5004552370018693,-0.542986192621921,-0.5217207148118952
2025-11-28,16.6744,17.138372753654863,17.13715545120358,17.137764102429223,-0.4639727536548648,-0.46275545120358075,-0.46336410242922454
2025-12-05,16.535,16.906887296340646,16.96479233396166,16.935839815151155,-0.37188729634064543,-0.42979233396166094,-0.40083981515115497
2025-12-12,16.552,16.812005218026034,16.921904532584623,16.86695487530533,-0.26000521802603416,-0.3699045325846235,-0.31495487530532884
2025-12-19,16.3829,16.73590994310185,16.765812876339073,16.75086140972046,-0.3530099431018492,-0.38291287633907345,-0.3679614097204613
2025-12-26,16.1806,16.649828884339293,16.71804544579645,16.68393716506787,-0.46922888433929444,-0.5374454457964504,-0.5033371650678724
